time NV31 NV44 XDUT_LP1_I XDUT_B1_I XDUT_L2_I XDUT_L3_I XDUT_B2_I XDUT_LP2_I
1.362499999999996e-010 -1.768163863675226e-005 -1.989624928979358e-005 2.450541910691193e-004 2.032575259997126e-004 -3.148876328320036e-004 3.153643671679964e-004 2.018939453147163e-004 2.462264470271022e-004 
1.364999999999996e-010 3.486812767370905e-005 1.540419719356925e-005 2.424734799773111e-004 2.157894068042461e-004 -3.151457477674679e-004 3.151062522325321e-004 2.122076277230194e-004 2.412583673726132e-004 
1.367499999999996e-010 5.033973106739429e-005 1.992830012068505e-005 2.486413725702264e-004 2.378619406207606e-004 -3.150682492829682e-004 3.151837507170318e-004 2.324932134549606e-004 2.446190438143490e-004 
1.369999999999996e-010 8.712601733249534e-005 5.634246386739957e-005 2.593473506096625e-004 2.595166064119047e-004 -3.145958500585268e-004 3.156561499414732e-004 2.540189916190549e-004 2.533899322258131e-004 
1.372499999999996e-010 6.012443178600149e-005 3.925217734529964e-005 2.690363952792972e-004 2.724783606556974e-004 -3.137958502895582e-004 3.164561497104418e-004 2.690969379924243e-004 2.630504879772095e-004 
1.374999999999996e-010 5.405576074578534e-005 4.917423551948603e-005 2.735314757938559e-004 2.733271237228248e-004 -3.128729181495580e-004 3.173790818504420e-004 2.737589732022158e-004 2.696276858225815e-004 
1.377499999999996e-010 3.282899180680261e-006 1.514623376402619e-005 2.715992000490633e-004 2.641302124445585e-004 -3.121101190649484e-004 3.181418809350516e-004 2.686297918437992e-004 2.711829695010430e-004 
1.379999999999996e-010 -1.159220231848252e-006 2.284898974825492e-005 2.648949297960238e-004 2.505761492444644e-004 -3.117588175165479e-004 3.184931824834521e-004 2.578045697013239e-004 2.681258769768208e-004 
1.382499999999996e-010 -2.926790084298418e-005 -1.476599020750730e-006 2.567511096716516e-004 2.389634421381048e-004 -3.119352111878340e-004 3.183167888121660e-004 2.465354654775475e-004 2.625139516549502e-004 
1.384999999999996e-010 -1.365084215243024e-006 2.078884700744017e-005 2.505547298575383e-004 2.335859312804173e-004 -3.125764695907212e-004 3.176755304092788e-004 2.389636729787316e-004 2.568741152945955e-004 
1.387499999999996e-010 -2.043583789586557e-006 8.139220989241612e-006 2.483494671401299e-004 2.354112629131904e-004 -3.134697791806181e-004 3.167822208193819e-004 2.368246967199462e-004 2.531166602176939e-004 
1.389999999999996e-010 3.666004523314600e-005 3.412837867815548e-005 2.501510998520267e-004 2.422580754330648e-004 -3.143324224655932e-004 3.159195775344068e-004 2.393975523552720e-004 2.519459159286803e-004 
1.392499999999996e-010 2.741768634362247e-005 1.700989484288824e-005 2.542185581468823e-004 2.501907301926190e-004 -3.149103191897341e-004 3.153416808102659e-004 2.443986311123720e-004 2.528930711984892e-004 
1.394999999999996e-010 4.533485587782317e-005 3.431832553453455e-005 2.580887563008965e-004 2.554544633714025e-004 -3.150645138281128e-004 3.151874861718872e-004 2.492347496798006e-004 2.548074706837374e-004 
1.397499999999996e-010 1.488845039758120e-005 9.559735151712014e-006 2.597955613473190e-004 2.560635537542499e-004 -3.148172239129570e-004 3.154347760870430e-004 2.520425027064551e-004 2.564818575414606e-004 
1.399999999999996e-010 2.081208864265140e-005 2.376303820054285e-005 2.586610186490688e-004 2.523660568406275e-004 -3.143368399948960e-004 3.159151600051040e-004 2.521739496364830e-004 2.571202401599557e-004 
